feasible,fit_seconds,fpr_gap,meta_best_iteration,model,objective,params_json,protocol_hint,stage,status,threshold,trial,val_f1,val_fpr,val_pr_auc,val_precision,val_recall
1,10.601847720099613,0.0,162,lightgbm,0.9480465397103361,"{""colsample_bytree"": 0.7646079112638954, ""learning_rate"": 0.06200626142605163, ""max_depth"": -1, ""min_child_samples"": 55, ""min_split_gain"": 0.8028987215381536, ""n_estimators"": 1617, ""num_leaves"": 161, ""reg_alpha"": 1.321020964572875, ""reg_lambda"": 78.83998447210362, ""subsample"": 0.6738287765413358, ""subsample_freq"": 1}",wifi,coarse,ok,0.01609922874703403,6,0.997508878222853,0.009946105983854925,0.9999744265206486,0.9997399592522196,0.995287733054623
1,8.016387348994613,0.0,88,lightgbm,0.972361443454266,"{""colsample_bytree"": 0.8387212752805857, ""learning_rate"": 0.04093443672764695, ""max_depth"": 6, ""min_child_samples"": 45, ""min_split_gain"": 0.9995669381411457, ""n_estimators"": 3790, ""num_leaves"": 120, ""reg_alpha"": 0.0007125011607142315, ""reg_lambda"": 0.7605219938310458, ""subsample"": 0.8828420114015378, ""subsample_freq"": 1}",wifi,coarse,ok,0.04591540292661643,7,0.9973051158136287,0.007494275206439525,0.9999815941006531,0.9998039573982485,0.994818733955294
1,9.049018910853192,0.0,78,lightgbm,0.9483361669177368,"{""colsample_bytree"": 0.6665941485771726, ""learning_rate"": 0.07356680249750089, ""max_depth"": 12, ""min_child_samples"": 78, ""min_split_gain"": 0.3658816536150383, ""n_estimators"": 2253, ""num_leaves"": 175, ""reg_alpha"": 0.8083152026352763, ""reg_lambda"": 0.006748148140608567, ""subsample"": 0.8226107244683603, ""subsample_freq"": 1}",wifi,coarse,ok,0.017786923545248176,8,0.9975672461552293,0.009922975504822705,0.9999735162146919,0.999740593961221,0.9954033271843679
1,9.986194940982386,0.0,114,lightgbm,0.9568426475451823,"{""colsample_bytree"": 0.8037523792203856, ""learning_rate"": 0.04754659994837002, ""max_depth"": 14, ""min_child_samples"": 180, ""min_split_gain"": 0.9511452960680378, ""n_estimators"": 1380, ""num_leaves"": 316, ""reg_alpha"": 0.00016432304886993243, ""reg_lambda"": 0.07446199565739071, ""subsample"": 0.8905286451425772, ""subsample_freq"": 1}",wifi,coarse,ok,0.026558733091460625,9,0.9975154751054226,0.009067147780630537,0.9999730049213,0.9997629318556086,0.9952781002104777
1,9.975228251889348,0.0,111,lightgbm,0.9476549009060851,"{""colsample_bytree"": 0.9072442255345757, ""learning_rate"": 0.04548226885286525, ""max_depth"": 14, ""min_child_samples"": 33, ""min_split_gain"": 0.06726724081998925, ""n_estimators"": 3482, ""num_leaves"": 71, ""reg_alpha"": 0.0326170688905298, ""reg_lambda"": 0.00949743477969167, ""subsample"": 0.8153047610240154, ""subsample_freq"": 1}",wifi,coarse,ok,0.016909514472120638,10,0.9975799517921088,0.009992366941919368,0.9999723706633988,0.9997387875145269,0.9954304195585267
1,11.47994570992887,0.0,179,lightgbm,0.9860416140795346,"{""colsample_bytree"": 0.9544878268609909, ""learning_rate"": 0.012903737208936417, ""max_depth"": 8, ""min_child_samples"": 46, ""min_split_gain"": 0.6555839534649226, ""n_estimators"": 3128, ""num_leaves"": 310, ""reg_alpha"": 0.002064804146137731, ""reg_lambda"": 0.0026792524936917798, ""subsample"": 0.7331017976142182, ""subsample_freq"": 1}",wifi,coarse,ok,0.09417329332427829,11,0.9971070767952785,0.0061064464645062795,0.999980038586377,0.9998401867393736,0.9943888682853056
1,8.478111054981127,0.0,76,lightgbm,0.9722416530423896,"{""colsample_bytree"": 0.6932380085121781, ""learning_rate"": 0.06961309373310594, ""max_depth"": 12, ""min_child_samples"": 242, ""min_split_gain"": 0.846439173384618, ""n_estimators"": 4911, ""num_leaves"": 42, ""reg_alpha"": 0.061628711140418437, ""reg_lambda"": 0.31823955719689123, ""subsample"": 0.9348634964367113, ""subsample_freq"": 1}",wifi,coarse,ok,0.03287001565474607,12,0.9974170639137878,0.007517405685471746,0.9999729196663842,0.9998033965811572,0.9950420955289154
1,12.462042540078983,0.0,177,lightgbm,0.9531129299580043,"{""colsample_bytree"": 0.9419527026788719, ""learning_rate"": 0.030000587204954656, ""max_depth"": -1, ""min_child_samples"": 228, ""min_split_gain"": 0.307536119169335, ""n_estimators"": 1804, ""num_leaves"": 180, ""reg_alpha"": 0.6957398029674845, ""reg_lambda"": 0.0016172558982406997, ""subsample"": 1.0, ""subsample_freq"": 1}",wifi,refine,ok,0.032016609434260664,13,0.9974867655426807,0.00943723544514607,0.9999703773356903,0.9997532462034389,0.9952305380425097
1,11.091192580061033,0.0,136,lightgbm,0.9475568008722919,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03931655404109588, ""max_depth"": -1, ""min_child_samples"": 214, ""min_split_gain"": 0.12083019738803552, ""n_estimators"": 1334, ""num_leaves"": 183, ""reg_alpha"": 1.2661092715337763, ""reg_lambda"": 0.006474595563271015, ""subsample"": 0.8463955971865966, ""subsample_freq"": 1}",wifi,refine,ok,0.029140015115609715,14,0.9974819625124378,0.009992366941919368,0.9999701555809537,0.9997387363305276,0.9952353544645824
1,7.930158035131171,0.0,82,lightgbm,0.9475078191492226,"{""colsample_bytree"": 0.9013033158768422, ""learning_rate"": 0.06517069698708167, ""max_depth"": -1, ""min_child_samples"": 223, ""min_split_gain"": 0.6016180005503635, ""n_estimators"": 1088, ""num_leaves"": 219, ""reg_alpha"": 2.1100435269779605, ""reg_lambda"": 0.0008165931150084806, ""subsample"": 0.9844634994691884, ""subsample_freq"": 1}",wifi,refine,ok,0.027922397063659135,15,0.9974329606882127,0.009992366941919368,0.9999705576040684,0.9997387107310051,0.9951378219176102
1,8.433383698109537,0.0,83,lightgbm,1.0397494687674689,"{""colsample_bytree"": 0.8289632608710767, ""learning_rate"": 0.06344833543307747, ""max_depth"": 10, ""min_child_samples"": 245, ""min_split_gain"": 0.41031808513608425, ""n_estimators"": 1475, ""num_leaves"": 193, ""reg_alpha"": 0.21893433308709606, ""reg_lambda"": 0.004344278464665363, ""subsample"": 1.0, ""subsample_freq"": 1}",wifi,refine,ok,0.2761451004565652,16,0.9973839292127703,0.0007633058080632849,0.9999719527066244,0.9999800288311056,0.9948012744252804
1,14.60828185803257,0.0,219,lightgbm,0.9697679654511147,"{""colsample_bytree"": 0.905415058517127, ""learning_rate"": 0.024920231493309963, ""max_depth"": -1, ""min_child_samples"": 283, ""min_split_gain"": 0.22825478330846438, ""n_estimators"": 1184, ""num_leaves"": 228, ""reg_alpha"": 0.35896026925680125, ""reg_lambda"": 0.0035242448655850205, ""subsample"": 1.0, ""subsample_freq"": 1}",wifi,refine,ok,0.039336216954938184,17,0.9974878662673482,0.007771840954826174,0.9999701746405617,0.9997967737838181,0.9951895984548917
1,10.27877234807238,0.0,146,lightgbm,1.02840771891953,"{""colsample_bytree"": 0.9065858003843424, ""learning_rate"": 0.038043099494832595, ""max_depth"": 10, ""min_child_samples"": 297, ""min_split_gain"": 0.0, ""n_estimators"": 1085, ""num_leaves"": 212, ""reg_alpha"": 1.7354489466801761, ""reg_lambda"": 0.0020146706293999008, ""subsample"": 1.0, ""subsample_freq"": 1}",wifi,refine,ok,0.15159732755260708,18,0.9973761392245758,0.0018966992806421022,0.9999714500275038,0.9999503768334852,0.9948151216387394
1,21.758277651155367,0.0,,complex_mlp,0.9524824111562563,"{""batch_size"": 32768, ""depth"": 3, ""dropout"": 0.08903451665547672, ""lr"": 0.00023477338947316975, ""weight_decay"": 0.0002150569547040775, ""width"": 384}",wifi,coarse,ok,0.08976109325885773,1,0.9943159496631641,0.009182800175791641,0.9998892650201743,0.999758368543358,0.9889324641296966
1,30.960005211876705,0.0,,complex_mlp,1.0400128142234732,"{""batch_size"": 32768, ""depth"": 4, ""dropout"": 0.10945371600159572, ""lr"": 0.0020004524735246706, ""weight_decay"": 0.00043831852256791986, ""width"": 384}",wifi,coarse,ok,0.14011667668819427,2,0.9948754535830222,0.0004857400596766359,0.9998952247443482,0.9999872269688563,0.9898156755272778
1,17.664011663990095,0.0,,complex_mlp,0.9721205743731719,"{""batch_size"": 65536, ""depth"": 2, ""dropout"": 0.1438699101445338, ""lr"": 0.000927135672860367, ""weight_decay"": 5.905314952285977e-06, ""width"": 640}",wifi,coarse,ok,0.07495663315057755,3,0.9942928265779025,0.007216709458052876,0.9998968475159629,0.999810074916923,0.9888361356882426
1,14.41994263115339,0.0,,complex_mlp,0.9494037942343745,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.3142464717899108, ""lr"": 0.00045540314047391224, ""weight_decay"": 6.701492925320402e-06, ""width"": 256}",wifi,coarse,ok,0.12949375808238983,4,0.994243850436365,0.009483496403210511,0.9998981566022916,0.999750424126804,0.9887976043116611
1,32.04773541400209,0.0,,complex_mlp,1.036310760595201,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.31551272121797924, ""lr"": 0.000679834384478219, ""weight_decay"": 1.9465249813546237e-05, ""width"": 512}",wifi,coarse,ok,0.06445152312517166,5,0.9948739826329007,0.000855827724192168,0.9999011040844413,0.9999774955051833,0.9898222981076278
1,17.285954404855147,0.0,,complex_mlp,0.9625651781453191,"{""batch_size"": 32768, ""depth"": 4, ""dropout"": 0.2620168732591225, ""lr"": 0.0002624360744866446, ""weight_decay"": 0.0002869777082567287, ""width"": 512}",wifi,coarse,ok,0.1148398369550705,6,0.9942208184933808,0.008165059098373928,0.9998990127135491,0.999785096536097,0.9887181333474615
1,19.165878562955186,0.0,,complex_mlp,0.9492424580654659,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.2976491653236343, ""lr"": 9.252368372994574e-05, ""weight_decay"": 2.7987915722592418e-05, ""width"": 640}",wifi,coarse,ok,0.08562464267015457,7,0.99431417153248,0.009506626882242731,0.9998911071082641,0.9997498508843471,0.9889372805517693
1,40.27737250016071,0.0,,complex_mlp,1.0358477964470165,"{""batch_size"": 32768, ""depth"": 2, ""dropout"": 0.22421555802931586, ""lr"": 0.002000395440331353, ""weight_decay"": 1.3445798248641452e-06, ""width"": 640}",wifi,coarse,ok,0.10466274619102478,8,0.9948730764959982,0.0009020886822566095,0.9999121354716891,0.9999762790604318,0.9898216960548687
1,31.50430332007818,0.0,,complex_mlp,1.0358519140152074,"{""batch_size"": 32768, ""depth"": 4, ""dropout"": 0.13813073128604952, ""lr"": 0.0017401061810544526, ""weight_decay"": 0.00032829628640433336, ""width"": 640}",wifi,refine,ok,0.09105139225721359,9,0.9948779422937222,0.0009020886822566095,0.9998971708810259,0.9999762792912739,0.989831328899014
1,31.22973841498606,0.0,,complex_mlp,1.0397825282937103,"{""batch_size"": 32768, ""depth"": 4, ""dropout"": 0.16031208926015694, ""lr"": 0.002039411301052478, ""weight_decay"": 0.0001568080561360421, ""width"": 384}",wifi,refine,ok,0.09602806717157364,10,0.9948766731445754,0.0005088705387088566,0.9998912107244678,0.999986618778112,0.9898186857910732
1,20.798456714022905,0.0,,complex_mlp,1.03746024372645,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.13353752031890115, ""lr"": 0.0024979010515571724, ""weight_decay"": 0.001029297007354666, ""width"": 384}",wifi,refine,ok,0.11640629172325134,11,0.9948681889133395,0.0007401753290310643,0.9998761620684187,0.9999805363098182,0.9898078488414097
1,34.936004946008325,0.0,,complex_mlp,1.033529038841207,"{""batch_size"": 65536, ""depth"": 4, ""dropout"": 0.14680336858043158, ""lr"": 0.004921148523978602, ""weight_decay"": 0.0003870102013364161, ""width"": 640}",wifi,refine,ok,0.07614120095968246,12,0.9948676334746602,0.0011333934725788171,0.9999068018466973,0.9999701968044892,0.989816879632796
